IDIndikator;Indikator;IDTer;nTer;God+Mes;nVrTacka;Vrednost;IDStatusPodatka;nStatusPodatka;IDStatusPoverljivosti;nStatusPoverljivosti;IDJedinicaMere;nJedinicaMere
2403040103IND02;Average gross earnings;79022;Grad Niš;202507;2025/july;146336;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79022;Grad Niš;202508;2025/august;141601;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79022;Grad Niš;202509;2025/september;146103;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79022;Grad Niš;202510;2025/october;150422;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;79022;Grad Niš;202511;2025/november;149310;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202412;2024/december;117326;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202501;2025/january;116123;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202502;2025/february;111776;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202503;2025/march;116982;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202504;2025/april;119143;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202505;2025/may;117041;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202506;2025/june;116658;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202507;2025/july;119277;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202508;2025/august;114369;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202509;2025/september;120320;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202510;2025/october;124403;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71285;Niška Banja;202511;2025/november;120443;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202412;2024/december;137944;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202501;2025/january;135721;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202502;2025/february;130883;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202503;2025/march;135629;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202504;2025/april;138923;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202505;2025/may;137377;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202506;2025/june;137878;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202507;2025/july;139656;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202508;2025/august;135075;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202509;2025/september;141248;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202510;2025/october;144061;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71307;Pantelej;202511;2025/november;142823;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202412;2024/december;120549;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202501;2025/january;123554;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202502;2025/february;117269;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202503;2025/march;123205;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202504;2025/april;124266;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202505;2025/may;124603;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202506;2025/june;126429;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202507;2025/july;126940;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202508;2025/august;123032;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202509;2025/september;127954;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202510;2025/october;132140;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71315;Crveni Krst;202511;2025/november;132733;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202412;2024/december;132488;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202501;2025/january;130898;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202502;2025/february;125944;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202503;2025/march;131206;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202504;2025/april;133389;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202505;2025/may;131553;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202506;2025/june;132005;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202507;2025/july;134958;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202508;2025/august;129648;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202509;2025/september;134552;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202510;2025/october;139158;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71323;Palilula (Niš);202511;2025/november;136601;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202412;2024/december;158349;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202501;2025/january;161329;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202502;2025/february;156710;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202503;2025/march;161648;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202504;2025/april;164012;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202505;2025/may;161858;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202506;2025/june;163170;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202507;2025/july;165295;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202508;2025/august;160604;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202509;2025/september;163725;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202510;2025/october;168618;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71331;Medijana;202511;2025/november;168418;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202412;2024/december;123899;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202501;2025/january;126585;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202502;2025/february;120043;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202503;2025/march;132236;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202504;2025/april;127439;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202505;2025/may;127749;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202506;2025/june;126696;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202507;2025/july;138304;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202508;2025/august;124095;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202509;2025/september;128169;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202510;2025/october;132196;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS226;Pirotska oblast;202511;2025/november;126280;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202412;2024/december;109227;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202501;2025/january;115000;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202502;2025/february;109308;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202503;2025/march;115970;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202504;2025/april;117287;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202505;2025/may;116703;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202506;2025/june;119150;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202507;2025/july;125323;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202508;2025/august;112945;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202509;2025/september;117313;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202510;2025/october;122627;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70050;Babušnica;202511;2025/november;117005;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202412;2024/december;105833;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202501;2025/january;111113;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202502;2025/february;106268;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202503;2025/march;109498;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202504;2025/april;112201;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202505;2025/may;111593;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202506;2025/june;110013;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202507;2025/july;114926;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202508;2025/august;108704;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202509;2025/september;112872;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202510;2025/october;117072;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70084;Bela Palanka;202511;2025/november;111383;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202412;2024/december;115166;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202501;2025/january;113825;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202502;2025/february;108504;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202503;2025/march;110195;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202504;2025/april;113355;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202505;2025/may;113005;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202506;2025/june;108924;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202507;2025/july;114689;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202508;2025/august;109802;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202509;2025/september;114784;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202510;2025/october;118909;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70505;Dimitrovgrad;202511;2025/november;115038;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202412;2024/december;129553;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202501;2025/january;131962;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202502;2025/february;124899;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202503;2025/march;140419;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202504;2025/april;132743;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202505;2025/may;133370;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202506;2025/june;132334;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202507;2025/july;146353;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202508;2025/august;129558;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202509;2025/september;133440;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202510;2025/october;137209;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70939;Pirot;202511;2025/november;130939;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202412;2024/december;127032;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202501;2025/january;130110;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202502;2025/february;124072;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202503;2025/march;127139;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202504;2025/april;130496;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202505;2025/may;143803;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202506;2025/june;128014;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202507;2025/july;130532;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202508;2025/august;127290;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202509;2025/september;130892;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202510;2025/october;135156;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS227;Podunavska oblast;202511;2025/november;135181;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202412;2024/december;115044;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202501;2025/january;120443;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202502;2025/february;114952;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202503;2025/march;118207;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202504;2025/april;121263;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202505;2025/may;123485;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202506;2025/june;119601;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202507;2025/july;121874;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202508;2025/august;118627;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202509;2025/september;122875;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202510;2025/october;126814;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70386;Velika Plana;202511;2025/november;125500;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202412;2024/december;133734;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202501;2025/january;135618;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202502;2025/february;129316;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202503;2025/march;132527;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202504;2025/april;135767;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202505;2025/may;157086;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202506;2025/june;132435;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202507;2025/july;135292;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202508;2025/august;132013;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202509;2025/september;135316;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202510;2025/october;139271;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71099;Smederevo;202511;2025/november;140182;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202412;2024/december;118786;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202501;2025/january;123141;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202502;2025/february;117374;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202503;2025/march;119840;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202504;2025/april;123329;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202505;2025/may;124250;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202506;2025/june;122946;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202507;2025/july;124805;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202508;2025/august;121679;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202509;2025/september;125525;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202510;2025/october;130938;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;71102;Smederevska Palanka;202511;2025/november;129620;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202412;2024/december;108803;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202501;2025/january;114146;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202502;2025/february;109728;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202503;2025/march;112851;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202504;2025/april;115554;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202505;2025/may;115012;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202506;2025/june;113991;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202507;2025/july;115983;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202508;2025/august;112726;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202509;2025/september;117314;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202510;2025/october;120750;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;RS228;Pčinjska oblast;202511;2025/november;118235;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202412;2024/december;101948;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202501;2025/january;111037;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202502;2025/february;106420;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202503;2025/march;104044;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202504;2025/april;108139;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202505;2025/may;107376;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202506;2025/june;104689;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202507;2025/july;112325;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202508;2025/august;103642;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202509;2025/september;107796;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202510;2025/october;116904;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70335;Bosilegrad;202511;2025/november;109925;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202412;2024/december;101173;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202501;2025/january;108040;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202502;2025/february;105148;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202503;2025/march;106393;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202504;2025/april;109495;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202505;2025/may;109052;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202506;2025/june;107047;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202507;2025/july;109786;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202508;2025/august;107250;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202509;2025/september;109531;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202510;2025/october;113367;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70351;Bujanovac;202511;2025/november;111662;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202412;2024/december;110269;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202501;2025/january;117517;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202502;2025/february;112010;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202503;2025/march;114729;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202504;2025/april;119773;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202505;2025/may;120046;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202506;2025/june;117532;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202507;2025/july;120196;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202508;2025/august;117000;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202509;2025/september;125452;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202510;2025/october;126393;A;Normal value;F;Free (free for publication);RSD;RSD
2403040103IND02;Average gross earnings;70416;Vladičin Han;202511;2025/november;121532;A;Normal value;F;Free (free for publication);RSD;RSD
